ID,HEADER,TITLE,MAIN_CONTENT,DATE,TAGS
  background-image: -webkit-linear-gradient(-45deg, rgba(255, 255, 255, 0.15) 25%, transparent 25%, transparent 50%, rgba(255, 255, 255, 0.15) 50%, rgba(255, 255, 255, 0.15) 75%, transparent 75%, transparent);
  background-image: -moz-linear-gradient(-45deg, rgba(255, 255, 255, 0.15) 25%, transparent 25%, transparent 50%, rgba(255, 255, 255, 0.15) 50%, rgba(255, 255, 255, 0.15) 75%, transparent 75%, transparent);
  background-image: -ms-linear-gradient(-45deg, rgba(255, 255, 255, 0.15) 25%, transparent 25%, transparent 50%, rgba(255, 255, 255, 0.15) 50%, rgba(255, 255, 255, 0.15) 75%, transparent 75%, transparent);
  background-image: -o-linear-gradient(-45deg, rgba(255, 255, 255, 0.15) 25%, transparent 25%, transparent 50%, rgba(255, 255, 255, 0.15) 50%, rgba(255, 255, 255, 0.15) 75%, transparent 75%, transparent);
  background-image: linear-gradient(-45deg, rgba(255, 255, 255, 0.15) 25%, transparent 25%, transparent 50%, rgba(255, 255, 255, 0.15) 50%, rgba(255, 255, 255, 0.15) 75%, transparent 75%, transparent);
}
#teams .progress-success .bar {
  background-color: #5eb95e;
  background-image: -moz-linear-gradient(top, #62c462, #57a957);
  background-image: -ms-linear-gradient(top, #62c462, #57a957);
  background-image: -webkit-gradient(linear, 0 0, 0 100%, from(#62c462), to(#57a957));
  background-image: -webkit-linear-gradient(top, #62c462, #57a957);
  background-image: -o-linear-gradient(top, #62c462, #57a957);
  background-image: linear-gradient(top, #62c462, #57a957);
  background-repeat: repeat-x;
  filter: progid:DXImageTransform.Microsoft.gradient(startColorstr='#62c462', endColorstr='#57a957', GradientType=0);
}
#teams .progress-success.progress-striped .bar {
  background-color: #62c462;
  background-image: -webkit-gradient(linear, 0 100%, 100% 0, color-stop(0.25, rgba(255, 255, 255, 0.15)), color-stop(0.25, transparent), color-stop(0.5, transparent), color-stop(0.5, rgba(255, 255, 255, 0.15)), color-stop(0.75, rgba(255, 255, 255, 0.15)), color-stop(0.75, transparent), to(transparent));
  background-image: -webkit-linear-gradient(-45deg, rgba(255, 255, 255, 0.15) 25%, transparent 25%, transparent 50%, rgba(255, 255, 255, 0.15) 50%, rgba(255, 255, 255, 0.15) 75%, transparent 75%, transparent);
  background-image: -moz-linear-gradient(-45deg, rgba(255, 255, 255, 0.15) 25%, transparent 25%, transparent 50%, rgba(255, 255, 255, 0.15) 50%, rgba(255, 255, 255, 0.15) 75%, transparent 75%, transparent);
  background-image: -ms-linear-gradient(-45deg, rgba(255, 255, 255, 0.15) 25%, transparent 25%, transparent 50%, rgba(255, 255, 255, 0.15) 50%, rgba(255, 255, 255, 0.15) 75%, transparent 75%, transparent);
  background-image: -o-linear-gradient(-45deg, rgba(255, 255, 255, 0.15) 25%, transparent 25%, transparent 50%, rgba(255, 255, 255, 0.15) 50%, rgba(255, 255, 255, 0.15) 75%, transparent 75%, transparent);
  background-image: linear-gradient(-45deg, rgba(255, 255, 255, 0.15) 25%, transparent 25%, transparent 50%, rgba(255, 255, 255, 0.15) 50%, rgba(255, 255, 255, 0.15) 75%, transparent 75%, transparent);
}
#teams .progress-info .bar {
  background-color: #4bb1cf;
  background-image: -moz-linear-gradient(top, #5bc0de, #339bb9);
  background-image: -ms-linear-gradient(top, #5bc0de, #339bb9);
  background-image: -webkit-gradient(linear, 0 0, 0 100%, from(#5bc0de), to(#339bb9));
  background-image: -webkit-linear-gradient(top, #5bc0de, #339bb9);
  background-image: -o-linear-gradient(top, #5bc0de, #339bb9);
  background-image: linear-gradient(top, #5bc0de, #339bb9);
  background-repeat: repeat-x;
  filter: progid:DXImageTransform.Microsoft.gradient(startColorstr='#5bc0de', endColorstr='#339bb9', GradientType=0);
}
#teams .progress-info.progress-striped .bar {
  background-color: #5bc0de;
  background-image: -webkit-gradient(linear, 0 100%, 100% 0, color-stop(0.25, rgba(255, 255, 255, 0.15)), color-stop(0.25, transparent), color-stop(0.5, transparent), color-stop(0.5, rgba(255, 255, 255, 0.15)), color-stop(0.75, rgba(255, 255, 255, 0.15)), color-stop(0.75, transparent), to(transparent));
  background-image: -webkit-linear-gradient(-45deg, rgba(255, 255, 255, 0.15) 25%, transparent 25%, transparent 50%, rgba(255, 255, 255, 0.15) 50%, rgba(255, 255, 255, 0.15) 75%, transparent 75%, transparent);
  background-image: -moz-linear-gradient(-45deg, rgba(255, 255, 255, 0.15) 25%, transparent 25%, transparent 50%, rgba(255, 255, 255, 0.15) 50%, rgba(255, 255, 255, 0.15) 75%, transparent 75%, transparent);
  background-image: -ms-linear-gradient(-45deg, rgba(255, 255, 255, 0.15) 25%, transparent 25%, transparent 50%, rgba(255, 255, 255, 0.15) 50%, rgba(255, 255, 255, 0.15) 75%, transparent 75%, transparent);
  background-image: -o-linear-gradient(-45deg, rgba(255, 255, 255, 0.15) 25%, transparent 25%, transparent 50%, rgba(255, 255, 255, 0.15) 50%, rgba(255, 255, 255, 0.15) 75%, transparent 75%, transparent);
  background-image: linear-gradient(-45deg, rgba(255, 255, 255, 0.15) 25%, transparent 25%, transparent 50%, rgba(255, 255, 255, 0.15) 50%, rgba(255, 255, 255, 0.15) 75%, transparent 75%, transparent);
}
#teams .accordion {
  margin-bottom: 18px;
}
#teams .accordion-group {
  margin-bottom: 2px;
  border: 1px solid #e5e5e5;
  -webkit-border-radius: 4px;
  -moz-border-radius: 4px;
  border-radius: 4px;
}
#teams .accordion-heading {
  border-bottom: 0;
}
#teams .accordion-heading .accordion-toggle {
  display: block;
  padding: 8px 15px;
}
#teams .accordion-inner {
  padding: 9px 15px;
  border-top: 1px solid #e5e5e5;
}
#teams .carousel {
  position: relative;
  margin-bottom: 18px;
  line-height: 1;
}
#teams .carousel-inner {
  overflow: hidden;
  width: 100%;
  position: relative;
}
#teams .carousel .item {
  display: none;
  position: relative;
  -webkit-transition: 0.6s ease-in-out left;
  -moz-transition: 0.6s ease-in-out left;
  -ms-transition: 0.6s ease-in-out left;
  -o-transition: 0.6s ease-in-out left;
  transition: 0.6s ease-in-out left;
}
#teams .carousel .item > img {
  display: block;
  line-height: 1;
}
#teams .carousel .active,
#teams .carousel .next,
#teams .carousel .prev {
  display: block;
}
#teams .carousel .active {
  left: 0;
}
#teams .carousel .next,
#teams .carousel .prev {
  position: absolute;
  top: 0;
  width: 100%;
}
#teams .carousel .next {
  left: 100%;
}
#teams .carousel .prev {
  left: -100%;
}
#teams .carousel .next.left,
#teams .carousel .prev.right {
  left: 0;
}
#teams .carousel .active.left {
  left: -100%;
}
#teams .carousel .active.right {
  left: 100%;
}
#teams .carousel-control {
  position: absolute;
  top: 40%;
  left: 15px;
  width: 40px;
  height: 40px;
  margin-top: -20px;
  font-size: 60px;
  font-weight: 100;
  line-height: 30px;
  color: #ffffff;
  text-align: center;
  background: #222222;
  border: 3px solid #ffffff;
  -webkit-border-radius: 23px;
  -moz-border-radius: 23px;
  border-radius: 23px;
  opacity: 0.5;
  filter: alpha(opacity=50);
}
#teams .carousel-control.right {
  left: auto;
  right: 15px;
}
#teams .carousel-control:hover {
  color: #ffffff;
  text-decoration: none;
  opacity: 0.9;
  filter: alpha(opacity=90);
}
#teams .carousel-caption {
  position: absolute;
  left: 0;
  right: 0;
  bottom: 0;
  padding: 10px 15px 5px;
  background: #333333;
  background: rgba(0, 0, 0, 0.75);
}
#teams .carousel-caption h4,
#teams .carousel-caption p {
  color: #ffffff;
}
#teams .hero-unit {
  padding: 60px;
  margin-bottom: 30px;
  background-color: #f5f5f5;
  -webkit-border-radius: 6px;
  -moz-border-radius: 6px;
  border-radius: 6px;
}
#teams .hero-unit h1 {
  margin-bottom: 0;
  font-size: 60px;
  line-height: 1;
  letter-spacing: -1px;
}
#teams .hero-unit p {
  font-size: 18px;
  font-weight: 200;
  line-height: 27px;
}
#teams .pull-right {
  float: right;
}
#teams .pull-left {
  float: left;
}
#teams .hide {
  display: none;
}
#teams .show {
  display: block;
}
#teams .invisible {
  visibility: hidden;
}
#teams .non_selectable_text {
  user-select: none;
  -moz-user-select: none;
  -khtml-user-select: none;
}
#teams #user-feedback {
  width: 500px;
  padding: 6px 10px;
  background: #eee;
  margin-bottom: 10px;
  font-weight: bold;
}
#teams #user-feedback label {
  font-weight: bold;
  font-size: 13px;
}
#teams #user-feedback textarea {
  width: 490px;
  margin-bottom: 4px;
}
#teams #user-feedback button {
  float: right;
}
#teams #user-feedback .control-group {
  margin-bottom: 0;
  text-align: right;
}
#teams #user-feedback .help-inline {
  margin-bottom: 3px;
}
#teams #user-feedback .btn-mini {
  padding: 2px 6px;
  font-size: 11px;
  line-height: 14px;
}
#teams #user-feedback.has_content {
  float: right;
}
#teams .form-horizontal .control-group > label {
  width: 78px;
}
#teams input,
#teams textarea {
  color: #000;
}
#teams .placeholder {
  color: #aaa;
}
#teams .btn_link {
  cursor: pointer;
}
#teams .invisible {
  display: none;
}
#teams .profs_only {
  background: lightYellow;
  margin: 0 auto 20px;
  max-width: 600px;
  padding: 15px;
  text-align: center;
  border: 1px solid gold;
}
#teams .profs_only button {
  margin-top: 10px;
}
#teams .stacked div {
  display: inline;
  float: left;
}
#teams .stacked div.spacer {
  margin: 7px 13px;
}
#teams .label {
  margin-right: 3px;
  background-color: #fafafa;
  border: 1px solid #eee;
  color: #666;
}
#teams p {
  margin-bottom: 3px;
  line-height: 17px;
}
#teams h2 {
  font-size: 20px;
  line-height: 26px;
  text-transform: none;
}
#teams .respond,
#teams .edit_post,
#teams .new_post {
  margin-top: 10px;
  padding: 15px;
  background: #eee;
  display: none;
  width: 480px;
}
#teams .respond input,
#teams .edit_post input,
#teams .new_post input {
  color: #333;
  float: left;
  margin-right: 7px;
}
#teams .respond .control-group,
#teams .edit_post .control-group,
#teams .new_post .control-group {
  margin-bottom: 4px;
}
#teams .respond .control-label,
#teams .edit_post .control-label,
#teams .new_post .control-label {
  font-weight: bold;
  padding-right: 7px;
}
#teams .respond .controls,
#teams .edit_post .controls,
#teams .new_post .controls,
#teams .respond button.btn-primary,
#teams .edit_post button.btn-primary,
#teams .new_post button.btn-primary {
  margin-left: 86px;
}
#teams .respond p,
#teams .edit_post p,
#teams .new_post p {
  margin: 5px 0 5px 86px;
  font-style: italic;
  width: 395px;
}
#teams .new_post {
  display: block;
  margin-bottom: 12px;
  padding-top: 10px;
}
#teams .new_post_btn {
  display: none;
  margin-bottom: 10px;
}
#teams .edit_post {
  display: block;
  margin-bottom: 12px;
  padding-top: 10px;
}
#teams .edit_post_btn {
  display: block;
  margin-bottom: 10px;
}
#teams .new_form_top {
  padding-bottom: 12px;
  border: 1px solid white;
  border-width: 0 0 3px 0;
  width: 615px;
  margin-left: -15px;
  padding-left: 15px;
  margin-bottom: 14px;
}
#teams .addn_info {
  margin: 15px 0;
  background: #DDD;
  padding: 10px 0;
}
#teams .addn_info p {
  margin-left: 17px;
}
#teams #post-table {
  margin-top: 10px;
  width: 100%;
  /*
		.status {
			div {
				width: 13px; height: 13px;
				margin: 5px auto 0;
			}
			.open {
				text-indent: -9999px;
				webkit-border-radius: 50%;
				moz-border-radius: 50%;
				border-radius: 50%;
				background: transparent;
				border: 3px solid #090;
			}
			.closed {
				i { text-indent: -9999px; }
				opacity: .5;
			}
		}
		.date { width: 50px; padding-top: 15px; }
		.status { width: 36px; }
		.lookingfor {
			font-style: italic;
			padding-top: 15px;
		}
*/

}
#teams #post-table tr {
  vertical-align: top;
  text-align: center;
  border: 3px solid #eee;
  border-width: 0 0 3px 0;
}
#teams #post-table tr.closed {
  color: #999;
}
#teams #post-table td {
  padding: 10px 0;
  vertical-align: top;
}
#teams #post-table th {
  padding: 3px 0;
}
#teams #post-table .header {
  background: #eee;
  border-bottom: 0;
  line-height: 30px;
  color: #666;
  font-size: 13px;
}
#teams #post-table .header #col_num_stud {
  text-align: center;
  border: 2px solid white;
  border-width: 0 3px 0 0;
}
#teams #post-table .header #col_about {
  text-align: left;
  padding-left: 15px;
}
#teams #post-table .top_buttons .btn {
  display: none;
  float: right;
  margin: 0 0 12px 12px;
}
#teams #post-table .top_buttons .btn.display {
  display: block;
}
#teams #post-table .seekers,
#teams #post-table .sought {
  width: 90px;
  color: #666;
}
#teams #post-table .seekers .sub,
#teams #post-table .sought .sub {
  font-size: 12px;
  text-align: center;
  padding-top: 60px;
}
#teams #post-table .seekers.one,
#teams #post-table .sought.one {
  background: url(/images/project_teams/single.jpg) center 11px no-repeat;
}
#teams #post-table .seekers.many,
#teams #post-table .sought.many {
  background: url(/images/project_teams/many.jpg) center 7px no-repeat;
}
#teams #post-table .info {
  text-align: left;
  padding: 7px 15px;
}
#teams #post-table .info .closed_alert {
  display: none;
}
#teams #post-table .info .edit_status {
  margin-bottom: 0;
}
#teams #post-table .info .edit_status .control-group {
  margin-bottom: 0;
}
#teams #post-table .info .edit_status .control-group .control-label {
  width: 144px;
}
#teams #post-table .info .edit_status .control-group input[type=""radio""] {
  margin-top: 2px;
}
#teams #post-table .info .respond_box {
  background: #eee;
  padding: 5px 5px 5px 8px;
  width: 450px;
  margin-top: 4px;
}
#teams #post-table .info .respond_box input.input-medium {
  margin-bottom: 0;
  width: 356px;
  margin-right: 4px;
}
#teams #post-table .info .respond_box input.input-tiny {
  width: 140px;
}
#teams #post-table .info .respond_box label {
  display: inline-block;
  width: 50px;
  font-weight: bold;
}
#teams #post-table .info .respond_box .control-group {
  margin-bottom: 0;
}
#teams #post-table .info .respond_box .tiny {
  font-size: 11px;
  font-style: italic;
}
#teams #post-table .info .respond_box .hide {
  padding: 3px;
}
#teams #post-table .info .label-holder {
  width: 120px;
  text-align: right;
  float: left;
  line-height: 18px;
}
#teams #post-table .info .expandable {
  margin-bottom: 10px;
}
#teams #post-table .info .expandable .contact {
  font-size: 15px;
}
#teams #post-table .info .expandable .teammates {
  margin-top: -3px;
}
#teams #post-table .info .expandable p {
  max-width: 700px;
}
#teams #post-table .info .respond_btn {
  margin-right: 6px;
}
#teams #post-table .info .responses {
  display: block;
  margin: 10px 0 0;
}
#teams #post-table .info .responses .num_responses {
  display: none;
}
#teams #post-table .info .responses .response {
  width: 445px;
  background: #eee;
  padding: 9px;
  margin-bottom: 4px;
}
#teams #post-table .info .responses .response.yours {
  background: #fcf8e3;
}
#teams #post-table .info .responses .response .delete {
  margin: 0 0 0 12px;
  float: right;
}
#teams #post-table .info .responses .response .date {
  float: right;
  color: #999;
}
#teams #post-table .info .read-less {
  display: inline-block;
  margin-bottom: 10px;
}
#teams #post-table .info .single p {
  color: #666;
}


    #teams h1 { display: none; }
	#PageCenter .subregion #teams table tbody tr:nth-child(2n) {
		background: white;
	}	
	#PageCenter .subregion #teams table {
		border: 0;
	}	
	


			  Report me if you see me
			  Report me if you see me


	Instructors:
	
		This post is currently private and visible only to instructors.
		If you anticipate your students needing to find teammates for project work, make this post public.
		Make Post Public
	
  
    This post is currently public to your students.
    Make Post Private
  
  
    You can mark all open requests as closed.
    Mark all requests as closed
  


Need to form teams? Create a post below to initiate a search and we’ll notify you via email when others respond.
				
+ add new post
				


				
				
				add new post:
					
						
							
			            	
							I'm one student looking for more people to work with.
							
			            	
							I'm from a group looking for more students.
				        
				        
          				
							*Name
							
			            
          				
							*Email
							
						
          				
							Teammates
							
						
          				
							*About Me
							
						
          				
							*About Us
							
						
						(Things you could include: your location, grad/undergrad, when you're available... help people get to know you!)
						
					Submit
				
				



no open searches:

	
		
			# students
			about
		
	
	
	
		
		
	




	





",5/18/18,
jj8gyb2p30p1ba,Week 7/1 - 7/7,      Closure procedure,"Dear Interns,
 
We have come to completion of this year internship. You have to complete following closing formalities:
 
Bank details -  Fill this form  to provide your bank details.Feedback forms - Every intern should fill these forms before valedictory function, eYSIP 2018Talk on ""Money""Hostel - Talk to your hostel hall manager to return the keys and complete all required procedure.Clearance Certificate - Request your mentors to issue you the clearance certificate. This will be issued only after mentors have approved your submission of report, required deliverables and hardware issued.
 
You will be issued certificate and stipend only after you submit the clearance certificate.
 
Time for valedictory function: 06/07/2017 (Thursday), 02:30 PM.",7/5/18,announcement
jj74xa2iems1vn,Week 7/1 - 7/7,      Exhibition allotment,"Dear Interns,
 
Please find below the allotment of projects for the exhibition, all are required to keep everything ready so that you can move your demos to designated places. Please report at 8:00 AM in the morning to get everything up and running by 9:00 AM.

ProjectClass/FoyerTable NumberText-to-Image/Video synthesis using GAN(machine learning)3rd floor Foyer1Low Cost Sensor Node / Sensor Network Development Platform3rd floor Foyer2CNC for Growbox3rd floor Foyer3IFTTT for IoT3rd floor Foyer4Machine Learning and its Applications3rd floor Foyer5e-Yantra App3rd floor Foyer6A system for solving Jigsaw Puzzle using multiple robotsSIC 2011FishbotSIC 2012Audio Processing using Machine LearningSIC 2013e-Yantra Automatic Evaluation of VideosSIC 2014Autotuning of controller (for Drone)SIC 30113D Path Planning of DroneSIC 3012Flying Sensor NodeSIC 3013Multiple Drone Controlling to Handle a TaskSIC 3014
 
Best of luck everyone!!",7/4/18,announcement
jj644btq9nr389,Week 7/1 - 7/7,      Important instruction for Exhibition,"Dear Interns,
 
Below are few instructions, which will ensure smooth conduction of the exhibition:
 
1. Video shoot: 
There will be a video shoot of all the projects starting at 9:30 AM on Thursday, at the stalls allotted to you. All the projects must be setup by 9:00 AM on Thursday.
As there are 14 projects for video shoot, it would take around 7 hrs to complete all of them(30 mins/project). To make this happen, create a script(refer no. 3) to explain the the project crisp and clear for no longer then 3-5 mins. Rehearse it beforehand so that you are confident and wont make mistakes at the time of shoot, this will help in speed up of the complete process as well.   
2) Dress code (for the shoot):Ideally wear e-Yantra T-shirts to give a uniformity. Do not wear thin striped shirts/t-shirts3) Present project within 5 mins:     a) Objective of  project (briefly “what it does?”)     b) Working and Demo including technical details.     c) Challenges faced in execution     d) Further improvement/ future work     e) Any other details which may be of benefit for viewers.      d) Limit your presentation(excluding  demo) to not more than 5 mins.
 
Best of Luck!!!
 
 ",7/4/18,announcement
jj4kq01uhp75h1,Week 7/1 - 7/7,      Workshop on “Exploring Possibilities”,"Dear Interns,
 
There is a workshop scheduled tomorrow(03/07/2018) on “Exploring Possibilities” 
 
Mr. Shankar Hemmady will be the lead facilitator for the workshop.
 
Venue: SIC 201
Time   : 2:00 - 5:30 PM
 
Kindly assemble in SIC 201 on time.",7/2/18,announcement
jj2tq2z2t181bk,Week 7/1 - 7/7,      [Talk by Prof. Mythili Vutukuru],"Dear All,
 
There is a talk by Prof. Mythili Vutukuru of CSE department tomorrow 2nd July, 2018 at 11 am in F C Kohli auditorium.
 
She will be talking on what 5G is all about.
 
e-Yantra Team ",7/1/18,"text_to_image_,jigsaw_puzzle,low_cost_sensor_node,music_transcription,ml_applications,announcement,fishbot,cnc_for_grobox,nlp_ifttt,flying_sensor_node,multi_drone_control,e-yantra_app"
jizrm2c84ev52t,Week 6/24 - 6/30,      [Naval Dockyard Visit],"Dear Interns,
 
1. Please note that you have to carry your identification whose number you have submitted to e-Yantra for the Naval dockyard visit tomorrow in original.
2. Please carry water, umbrella and light snack. Lunch will be served.
3. Closed shoes and full-length trousers, pants or jeans and collar t-shirts or formals (i.e. a decent and smart attire - as instructed by Prof. Kavi Arya sir)
4.  Please reach SIC-201 classroom of KRESIT by 7am sharp.
 
e-Yantra Team
 ",6/29/18,"text_to_image_,jigsaw_puzzle,low_cost_sensor_node,music_transcription,ml_applications,announcement,fishbot,cnc_for_grobox,nlp_ifttt,flying_sensor_node,multi_drone_control,e-yantra_app"
jivxhmihre5up,Week 6/24 - 6/30,      Leave Note.,"Respected Sir/Madam,
 
I wanted to inform you that I would not be able to come to the lab tomorrow: 27th June, as I would be going to SHIRDI on account of pooja organized by my family.
I have the consent of our mentor for the same.
 
Thank you.",6/26/18,announcement
jiv27ntbzan10q,Week 6/24 - 6/30,      One day leave,"Dear Sir/Ma'am, my parents have come to town today and I have come to meet them. Hence i wouldn't be able to come for work today.
Thank you.",6/26/18,announcement
jiuehb8zw9t6x,Week 6/24 - 6/30,      Reminder for firmware Pluto X,Sir do let us know regarding the response from drona aviation regarding the correct  firmware and by when they can provide the same.,6/25/18,flying_sensor_node
jiud3jmoakg9u,Week 6/24 - 6/30,      Documentation,"Dear sir,
 
Please let us know the format of final documentation.
 
Regards,
Auto tuning of drones Team",6/25/18,flying_sensor_node
jipzz30okkw55o,Week 6/17 - 6/23,      [Meet with Kavi sir],"Dear Interns,
 
Kavi sir has requested a meeting with all of you tomorrow afternoon i.e. 23rd June, 2018 at 2.30pm in classroom 201 on 2nd Floor of KRESIT building.
 
with regards,
e-Yantra Team",6/22/18,"text_to_image_,jigsaw_puzzle,low_cost_sensor_node,music_transcription,ml_applications,announcement,fishbot,cnc_for_grobox,nlp_ifttt,multi_drone_control,e-yantra_app,flying_sensor_node"
jiof221lt92il,Week 6/17 - 6/23,      [Reminder: Second Progress Review]," Dear All,

This is just to remind you that tomorrow we have second progress review from tomorrow 10am onward for each project one by one. The mentors and Kavi sir will approach each intern team and talk to them and review the project.

Each project should be 10 mins presentation followed by 10 mins demo as instructed.

Also, We will have presentation of second group of interns (2 projects) in Classroom 201. The presentations will be 10 mins followed by Q&A.
 
-
e-Yantra Team",6/21/18,"text_to_image_,jigsaw_puzzle,low_cost_sensor_node,music_transcription,ml_applications,announcement,fishbot,cnc_for_grobox,nlp_ifttt,flying_sensor_node,multi_drone_control,e-yantra_app"
jims4b3y2yc5eo,Week 6/17 - 6/23,      [Naval Dockyard Visit],"Dear Interns,
 
Please carry any one of the following government approved photo Ids in physical hardcopy original:
1. Aadhar Card
2. Pancard
3. Passport
4. Driver's license
 
This is to be carried without fail on 30th June, 2018 for the Naval Dockyard visit.
 
The departure time is 7am. Please be in classroom 201 on 2nd floor of KRESIT building by 7am on that day. Attendance will be taken before leaving. 
 
Those living outside campus please estimate your travel accordingly.
 
Carry biscuits and light snacks for your travel and trip as breakfast will not be served to us during the trip; however lunch will be arranged.
 
I hope all of you are carrying atleast one of the above mentioned Ids.
 
-
e-Yantra Team ",6/20/18,"text_to_image_,jigsaw_puzzle,low_cost_sensor_node,music_transcription,ml_applications,announcement,fishbot,cnc_for_grobox,nlp_ifttt,flying_sensor_node,multi_drone_control,e-yantra_app"
jilcl2f8e6sqk,Week 6/17 - 6/23,      [Talk on Journey of an Entrepreneur],"Dear Interns,
 
You are invited to listen to a talk on the journey of an entrepreneur by Mr. Venkatesh Iyer, tomorrow in lecture hall classroom 102 at 9.45am sharp.
 
It is a 1 hour 15 mins hour talk.
 
Please be on time. 
 
Attendance will be taken in lecture hall itself :)
 
e-Yantra Team.",6/19/18,"text_to_image_,jigsaw_puzzle,low_cost_sensor_node,music_transcription,ml_applications,announcement,fishbot,cnc_for_grobox,nlp_ifttt,flying_sensor_node,multi_drone_control,e-yantra_app"
jilcfaj0ho76xf,Week 6/17 - 6/23,      [First Progress Review Presentation],"Dear Interns,
 
For those who joined internship in first week of June, please note:
 
Progress presentation is scheduled for Friday, 22/06/2018.
 
Time: 3:00 PM
Venue: SIC-201
 
Make sure you follow template posted in @41. Consult your mentor before finalizing the presentation.
 
Each project will be allotted 10 minutes for presentation & demonstration + 5 minutes for discussion/QA.
 
Post GitHub link for presentation as followup discussion to this post before 11:00 AM Friday the 22nd of June, 2018.
 
 ",6/19/18,"text_to_image_,jigsaw_puzzle,low_cost_sensor_node,music_transcription,ml_applications,announcement,fishbot,cnc_for_grobox,nlp_ifttt,flying_sensor_node,multi_drone_control,e-yantra_app"
jilcacaqxe2yb,Week 6/17 - 6/23,      [Second Progress Review],"Dear Interns
 
This note is for the Interns who have finished the first Progress Review.The second Progress Review for your projects for eYSIP-2017 is scheduled to take place on Friday 22nd June 2018 from 10:00 AM.Venue for the Progress review will be the respective rooms where you have been working till now.You are required to show a working demo of the project ( whatever you have accomplished till now ) as well as what all you expect to accomplish till the final demo.You can have a small presentation/video (beside working demo) on your system to present various tasks accomplished during 4 weeks. Make sure all of you have a table to showcase. Consult your mentor to ensure proper setup. Best of Luck !!
e-Yantra Team",6/19/18,"text_to_image_,jigsaw_puzzle,low_cost_sensor_node,music_transcription,ml_applications,announcement,fishbot,cnc_for_grobox,nlp_ifttt,flying_sensor_node,multi_drone_control,e-yantra_app"
jil9e7oq1105j4,Week 6/17 - 6/23,      Progress update,"Hi, all are reminded to update your progress on a daily basis on Github. I would like mentors to review logs on a daily basis. Best, Kavi. ",6/19/18,"text_to_image_,jigsaw_puzzle,low_cost_sensor_node,music_transcription,ml_applications,announcement,cnc_for_grobox,fishbot,nlp_ifttt,flying_sensor_node,multi_drone_control,e-yantra_app"
jijm9i1cotg1ri,Week 6/17 - 6/23,      Smart India Hackathon 2018,Due to  Smart India Hackathon 2018 I will be absent till 23rd June 2018 as mentioned beforehand.,6/18/18,flying_sensor_node
jifc96ylt6u1rt,Week 6/10 - 6/16,      Leave on 15th June,"Sir I am feeling unwell with couph and fever, hence I won't be able to make it today.",6/15/18,flying_sensor_node
jibbb4kwj3d59b,Week 6/10 - 6/16,      [Talk on Money],"Dear Interns,
 
Please note tomorrow (13th June, 2018) there is a talk on Systematic Investment and Money by Mr. Tushar Pradhan
Chief Investment Officer
HSBC Asset Management (India) Private Limited
 
from 10:45am to 12.30pm in the F C Kohli Auditorium on the First Floor of KRESIT building.
 
with regards,
e-Yantra Team
 
 ",6/12/18,"text_to_image_,e-yantra_app,multi_drone_control,jigsaw_puzzle,low_cost_sensor_node,music_transcription,ml_applications,announcement,fishbot,cnc_for_grobox,nlp_ifttt,flying_sensor_node"
ji6dpg4hfpgw7,Week 6/3 - 6/9,      1 day leave for competition,"Dear Mentors,On 9 june I have an invitation of Techgig Code Gladiators Finals competition.Therefore I would like to take a leave on day. I come back at evening after competition in college.Kindly grant permission.Yours sincerely,Onkar Sathe",6/9/18,nlp_ifttt
ji440vnprl725m,Week 6/3 - 6/9,      Evaluation sheet,"Dear Interns,Make a copy of this evaluation sheet, rename it with your name, and evaluate all the projects. Add the sheet back as a follow up to this post. You need to do the evaluation individually, not as a group. https://docs.google.com/spreadsheets/d/19hyhXZO_U5GZhawg8MsRYlIFKbSNTAFb6lLwsBDpwJY/edit?usp=drivesdk",6/7/18,announcement
ji2pbej6q5u3dp,Week 6/3 - 6/9,      Progress presentation,"Hi,
 
Progress presentation is scheduled for tomorrow, 07/06/2018.
 
Time: 10:00 AM
Venue: SIC-201
 
Make sure you follow template posted in @41. Consult your mentor before finalizing the presentation.
 
Each project will be allotted 10 minutes for presentation & demonstration + 5 minutes for discussion/QA.
 
Post GitHub link for presentation as followup discussion to this post before 08:00 AM tomorrow.",6/6/18,announcement
ji0d8162ylnlh,Week 6/3 - 6/9,      Feedback form,"Dear Interns,
 
Please find here the google feedback form link for today's workshop. Kindly fill this form at the earliest, and also complete the feedback form for ""GeoPolitics & Us"" talk as well ",6/4/18,announcement
jhyr5x1zg233zb,Week 6/3 - 6/9,      Meeting with Prof. Prakash Apte,"Dear Interns,Those who are staying on campus, you are all requested to assemble in SIC 201 today at 8:00 PM. There will be an informal meeting with Prof. Prakash Apte.",6/3/18,announcement
jhyn6eme1iv5a2,Week 6/3 - 6/9,      Workshop tomorrow - Reminder,"Dear Interns,This is a reminder post, all of you need to be present at FC Kohli auditorium tomorrow before 8:30 AM, for workshop on Triz, by Prof. Prakash Apte.Prof. Prakash Apte would like to have an informal meeting at 8:30 AM with you all. The workshop starts at 9:00 AM.You need to carry a laptop, softcopy of the document(shared in previous post), a notepad, and a pen.Note: Attendance is compulsory and be there on time.",6/3/18,announcement
jhx6cey4c6d4h2,Week 5/27 - 6/2,      Workshop on Triz,"Dear Interns,
 
On Monday(04th June 2018), we have 1-Day TRIZ Innovation Course, conducted by Prof. Prakash Apte. 
The link below has the details of the workshop.
 
TRIZ Innovation Course
 
